topic,paper_ID,sentence_ID,sentence,words,BIO,POS,length
named-entity-recognition,8,213,We fine - tuned for 2 epochs with a learning rate of 5 e - 5 and a batch size of 48 .,"['We', 'fine', '-', 'tuned', 'for', '2', 'epochs', 'with', 'a', 'learning', 'rate', 'of', '5', 'e', '-', '5', 'and', 'a', 'batch', 'size', 'of', '48', '.']","['O', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'O']","['PRP', 'VBP', ':', 'VBN', 'IN', 'CD', 'NNS', 'IN', 'DT', 'VBG', 'NN', 'IN', 'CD', 'SYM', ':', 'CD', 'CC', 'DT', 'NN', 'NN', 'IN', 'CD', '.']",23
named-entity-recognition,8,215,We observe a + 5.1 F1 improvement over the previous best system .,"['We', 'observe', 'a', '+', '5.1', 'F1', 'improvement', 'over', 'the', 'previous', 'best', 'system', '.']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O']","['PRP', 'VBP', 'DT', 'JJ', 'CD', 'NNP', 'NN', 'IN', 'DT', 'JJ', 'JJS', 'NN', '.']",13
named-entity-recognition,8,216,SWAG,['SWAG'],['B-n'],['NN'],1
named-entity-recognition,8,217,The Situations With Adversarial Generations ( SWAG ) dataset contains 113 k sentence - pair completion examples that evaluate grounded commonsense inference .,"['The', 'Situations', 'With', 'Adversarial', 'Generations', '(', 'SWAG', ')', 'dataset', 'contains', '113', 'k', 'sentence', '-', 'pair', 'completion', 'examples', 'that', 'evaluate', 'grounded', 'commonsense', 'inference', '.']","['O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'NNPS', 'IN', 'JJ', 'NNP', '(', 'NNP', ')', 'NN', 'VBZ', 'CD', 'NN', 'NN', ':', 'NN', 'NN', 'VBZ', 'IN', 'NN', 'VBD', 'JJ', 'NN', '.']",23
named-entity-recognition,8,221,We fine - tune the model for 3 epochs with a learning rate of 2 e - 5 and a batch size of 16 .,"['We', 'fine', '-', 'tune', 'the', 'model', 'for', '3', 'epochs', 'with', 'a', 'learning', 'rate', 'of', '2', 'e', '-', '5', 'and', 'a', 'batch', 'size', 'of', '16', '.']","['O', 'B-p', 'I-p', 'I-p', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'O']","['PRP', 'VBP', ':', 'NN', 'DT', 'NN', 'IN', 'CD', 'NNS', 'IN', 'DT', 'VBG', 'NN', 'IN', 'CD', 'SYM', ':', 'CD', 'CC', 'DT', 'NN', 'NN', 'IN', 'CD', '.']",25
named-entity-recognition,8,223,BERT LARGE outperforms the authors ' baseline ESIM + ELMo system by + 27.1 % and OpenAI GPT by 8.3 % .,"['BERT', 'LARGE', 'outperforms', 'the', 'authors', ""'"", 'baseline', 'ESIM', '+', 'ELMo', 'system', 'by', '+', '27.1', '%', 'and', 'OpenAI', 'GPT', 'by', '8.3', '%', '.']","['B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'O']","['NNP', 'NNP', 'VBZ', 'DT', 'NNS', 'POS', 'NN', 'NNP', 'NNP', 'NNP', 'NN', 'IN', '$', 'CD', 'NN', 'CC', 'NNP', 'NNP', 'IN', 'CD', 'NN', '.']",22
named-entity-recognition,8,250,Effect of Model Size,"['Effect', 'of', 'Model', 'Size']","['B-n', 'I-n', 'I-n', 'I-n']","['NN', 'IN', 'NNP', 'NNP']",4
named-entity-recognition,8,260,"However , we believe that this is the first work to demonstrate convincingly that scaling to extreme model sizes also leads to large improvements on very small scale tasks , provided that the model has been sufficiently pre-trained .","['However', ',', 'we', 'believe', 'that', 'this', 'is', 'the', 'first', 'work', 'to', 'demonstrate', 'convincingly', 'that', 'scaling', 'to', 'extreme', 'model', 'sizes', 'also', 'leads', 'to', 'large', 'improvements', 'on', 'very', 'small', 'scale', 'tasks', ',', 'provided', 'that', 'the', 'model', 'has', 'been', 'sufficiently', 'pre-trained', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['RB', ',', 'PRP', 'VBP', 'IN', 'DT', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'VB', 'RB', 'IN', 'VBG', 'TO', 'VB', 'NN', 'NNS', 'RB', 'VBZ', 'TO', 'JJ', 'NNS', 'IN', 'RB', 'JJ', 'NN', 'NNS', ',', 'VBD', 'IN', 'DT', 'NN', 'VBZ', 'VBN', 'RB', 'JJ', '.']",39
named-entity-recognition,8,263,Feature - based Approach with BERT,"['Feature', '-', 'based', 'Approach', 'with', 'BERT']","['B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n']","['NNP', ':', 'VBN', 'NN', 'IN', 'NNP']",6
named-entity-recognition,8,275,BERT LARGE performs competitively with state - of - the - art methods .,"['BERT', 'LARGE', 'performs', 'competitively', 'with', 'state', '-', 'of', '-', 'the', '-', 'art', 'methods', '.']","['B-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['NNP', 'NNP', 'NNS', 'RB', 'IN', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NNS', '.']",14
named-entity-recognition,8,277,This demonstrates that BERT is effective for both finetuning and feature - based approaches .,"['This', 'demonstrates', 'that', 'BERT', 'is', 'effective', 'for', 'both', 'finetuning', 'and', 'feature', '-', 'based', 'approaches', '.']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['DT', 'VBZ', 'IN', 'NNP', 'VBZ', 'JJ', 'IN', 'DT', 'NN', 'CC', 'NN', ':', 'VBN', 'NNS', '.']",15
named-entity-recognition,9,2,Data and text mining BioBERT : a pre-trained biomedical language representation model for biomedical text mining,"['Data', 'and', 'text', 'mining', 'BioBERT', ':', 'a', 'pre-trained', 'biomedical', 'language', 'representation', 'model', 'for', 'biomedical', 'text', 'mining']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O']","['NNP', 'CC', 'NN', 'NN', 'NNP', ':', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'JJ', 'NN', 'NN']",16
named-entity-recognition,9,6,"With the progress in natural language processing ( NLP ) , extracting valuable information from biomedical literature has gained popularity among researchers , and deep learning has boosted the development of effective biomedical text mining models .","['With', 'the', 'progress', 'in', 'natural', 'language', 'processing', '(', 'NLP', ')', ',', 'extracting', 'valuable', 'information', 'from', 'biomedical', 'literature', 'has', 'gained', 'popularity', 'among', 'researchers', ',', 'and', 'deep', 'learning', 'has', 'boosted', 'the', 'development', 'of', 'effective', 'biomedical', 'text', 'mining', 'models', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['IN', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NN', '(', 'NNP', ')', ',', 'VBG', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'VBZ', 'VBN', 'NN', 'IN', 'NNS', ',', 'CC', 'JJ', 'NN', 'VBZ', 'VBN', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NN', 'NN', 'NNS', '.']",37
named-entity-recognition,9,7,"However , directly applying the advancements in NLP to biomedical text mining often yields unsatisfactory results due to a word distribution shift from general domain corpora to biomedical corpora .","['However', ',', 'directly', 'applying', 'the', 'advancements', 'in', 'NLP', 'to', 'biomedical', 'text', 'mining', 'often', 'yields', 'unsatisfactory', 'results', 'due', 'to', 'a', 'word', 'distribution', 'shift', 'from', 'general', 'domain', 'corpora', 'to', 'biomedical', 'corpora', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['RB', ',', 'RB', 'VBG', 'DT', 'NNS', 'IN', 'NNP', 'TO', 'JJ', 'NN', 'NN', 'RB', 'VBZ', 'JJ', 'NNS', 'JJ', 'TO', 'DT', 'NN', 'NN', 'NN', 'IN', 'JJ', 'NN', 'NN', 'TO', 'JJ', 'NN', '.']",30
named-entity-recognition,9,8,"In this article , we investigate how the recently introduced pre-trained language model BERT can be adapted for biomedical corpora .","['In', 'this', 'article', ',', 'we', 'investigate', 'how', 'the', 'recently', 'introduced', 'pre-trained', 'language', 'model', 'BERT', 'can', 'be', 'adapted', 'for', 'biomedical', 'corpora', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['IN', 'DT', 'NN', ',', 'PRP', 'VBP', 'WRB', 'DT', 'RB', 'VBN', 'JJ', 'NN', 'NN', 'NNP', 'MD', 'VB', 'VBN', 'IN', 'JJ', 'NN', '.']",21
named-entity-recognition,9,15,"We make the pre-trained weights of BioBERT freely available at https://github. com/naver/biobert-pretrained , and the source code for fine - tuning","['We', 'make', 'the', 'pre-trained', 'weights', 'of', 'BioBERT', 'freely', 'available', 'at', 'https://github.', 'com/naver/biobert-pretrained', ',', 'and', 'the', 'source', 'code', 'for', 'fine', '-', 'tuning']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP', 'VBP', 'DT', 'JJ', 'NNS', 'IN', 'NNP', 'RB', 'JJ', 'IN', 'JJ', 'JJ', ',', 'CC', 'DT', 'NN', 'NN', 'IN', 'JJ', ':', 'NN']",21
named-entity-recognition,9,27,"Also , the word distributions of general and biomedical corpora are quite different , which can often be a problem for biomedical text mining models .","['Also', ',', 'the', 'word', 'distributions', 'of', 'general', 'and', 'biomedical', 'corpora', 'are', 'quite', 'different', ',', 'which', 'can', 'often', 'be', 'a', 'problem', 'for', 'biomedical', 'text', 'mining', 'models', '.']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RB', ',', 'DT', 'NN', 'NNS', 'IN', 'JJ', 'CC', 'JJ', 'NNS', 'VBP', 'RB', 'JJ', ',', 'WDT', 'MD', 'RB', 'VB', 'DT', 'NN', 'IN', 'JJ', 'NN', 'NN', 'NNS', '.']",26
named-entity-recognition,9,34,"In this article , we introduce BioBERT , which is a pre-trained language representation model for the biomedical domain .","['In', 'this', 'article', ',', 'we', 'introduce', 'BioBERT', ',', 'which', 'is', 'a', 'pre-trained', 'language', 'representation', 'model', 'for', 'the', 'biomedical', 'domain', '.']","['O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O']","['IN', 'DT', 'NN', ',', 'PRP', 'VBP', 'NNP', ',', 'WDT', 'VBZ', 'DT', 'JJ', 'NN', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']",20
named-entity-recognition,9,36,"First , we initialize BioBERT with weights from BERT , which was pretrained on general domain corpora ( English Wikipedia and Books Corpus ) .","['First', ',', 'we', 'initialize', 'BioBERT', 'with', 'weights', 'from', 'BERT', ',', 'which', 'was', 'pretrained', 'on', 'general', 'domain', 'corpora', '(', 'English', 'Wikipedia', 'and', 'Books', 'Corpus', ')', '.']","['O', 'O', 'O', 'B-p', 'B-n', 'B-p', 'B-n', 'B-p', 'B-n', 'O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['RB', ',', 'PRP', 'VBP', 'NNP', 'IN', 'NNS', 'IN', 'NNP', ',', 'WDT', 'VBD', 'VBN', 'IN', 'JJ', 'NN', 'NN', '(', 'JJ', 'NNP', 'CC', 'NNP', 'NNP', ')', '.']",25
named-entity-recognition,9,37,"Then , BioBERT is pre-trained on biomedical domain corpora ( PubMed abstracts and PMC full - text articles ) .","['Then', ',', 'BioBERT', 'is', 'pre-trained', 'on', 'biomedical', 'domain', 'corpora', '(', 'PubMed', 'abstracts', 'and', 'PMC', 'full', '-', 'text', 'articles', ')', '.']","['O', 'O', 'B-n', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['RB', ',', 'NNP', 'VBZ', 'JJ', 'IN', 'JJ', 'NN', 'NN', '(', 'NNP', 'NNS', 'CC', 'NNP', 'JJ', ':', 'NN', 'NNS', ')', '.']",20
named-entity-recognition,9,38,"To show the effectiveness of our approach in biomedical text mining , BioBERT is fine - tuned and evaluated on three popular biomedical text mining tasks .","['To', 'show', 'the', 'effectiveness', 'of', 'our', 'approach', 'in', 'biomedical', 'text', 'mining', ',', 'BioBERT', 'is', 'fine', '-', 'tuned', 'and', 'evaluated', 'on', 'three', 'popular', 'biomedical', 'text', 'mining', 'tasks', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['TO', 'VB', 'DT', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'JJ', 'NN', 'NN', ',', 'NNP', 'VBZ', 'JJ', ':', 'VBN', 'CC', 'VBN', 'IN', 'CD', 'JJ', 'JJ', 'NN', 'NN', 'NNS', '.']",27
named-entity-recognition,9,119,We used the BERT BASE model pre-trained on English Wikipedia and Books Corpus for 1 M steps .,"['We', 'used', 'the', 'BERT', 'BASE', 'model', 'pre-trained', 'on', 'English', 'Wikipedia', 'and', 'Books', 'Corpus', 'for', '1', 'M', 'steps', '.']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['PRP', 'VBD', 'DT', 'NNP', 'NNP', 'NN', 'JJ', 'IN', 'JJ', 'NNP', 'CC', 'NNP', 'NNP', 'IN', 'CD', 'NNP', 'NNS', '.']",18
named-entity-recognition,9,120,BioBERT v1.0 ( PubMed PMC ) is the version of BioBERT ( PubMed PMC ) trained for 470 K steps .,"['BioBERT', 'v1.0', '(', 'PubMed', 'PMC', ')', 'is', 'the', 'version', 'of', 'BioBERT', '(', 'PubMed', 'PMC', ')', 'trained', 'for', '470', 'K', 'steps', '.']","['B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'O']","['NNP', 'NN', '(', 'NNP', 'NNP', ')', 'VBZ', 'DT', 'NN', 'IN', 'NNP', '(', 'NNP', 'NNP', ')', 'VBD', 'IN', 'CD', 'NNP', 'NNS', '.']",21
named-entity-recognition,9,126,We used eight NVIDIA V100 ( 32GB ) GPUs for the pre-training .,"['We', 'used', 'eight', 'NVIDIA', 'V100', '(', '32GB', ')', 'GPUs', 'for', 'the', 'pre-training', '.']","['O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'O']","['PRP', 'VBD', 'CD', 'NNP', 'NNP', '(', 'CD', ')', 'NNP', 'IN', 'DT', 'NN', '.']",13
named-entity-recognition,9,127,"The maximum sequence length was fixed to 512 and the mini-batch size was set to 192 , resulting in 98 304 words per iteration .","['The', 'maximum', 'sequence', 'length', 'was', 'fixed', 'to', '512', 'and', 'the', 'mini-batch', 'size', 'was', 'set', 'to', '192', ',', 'resulting', 'in', '98', '304', 'words', 'per', 'iteration', '.']","['O', 'B-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'O', 'O', 'B-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'JJ', 'NN', 'NN', 'VBD', 'VBN', 'TO', 'CD', 'CC', 'DT', 'JJ', 'NN', 'VBD', 'VBN', 'TO', 'CD', ',', 'VBG', 'IN', 'CD', 'CD', 'NNS', 'IN', 'NN', '.']",25
named-entity-recognition,9,130,We used a single NVIDIA Titan Xp ( 12GB ) GPU to fine - tune BioBERT on each task .,"['We', 'used', 'a', 'single', 'NVIDIA', 'Titan', 'Xp', '(', '12GB', ')', 'GPU', 'to', 'fine', '-', 'tune', 'BioBERT', 'on', 'each', 'task', '.']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'B-n', 'B-p', 'B-n', 'I-n', 'O']","['PRP', 'VBD', 'DT', 'JJ', 'NNP', 'NNP', 'NNP', '(', 'CD', ')', 'NNP', 'TO', 'VB', ':', 'NN', 'NNP', 'IN', 'DT', 'NN', '.']",20
named-entity-recognition,9,136,The results of NER are shown in .,"['The', 'results', 'of', 'NER', 'are', 'shown', 'in', '.']","['O', 'O', 'B-p', 'B-n', 'O', 'O', 'O', 'O']","['DT', 'NNS', 'IN', 'NNP', 'VBP', 'VBN', 'IN', '.']",8
named-entity-recognition,9,138,"On the other hand , BioBERT achieves higher scores than BERT on all the datasets .","['On', 'the', 'other', 'hand', ',', 'BioBERT', 'achieves', 'higher', 'scores', 'than', 'BERT', 'on', 'all', 'the', 'datasets', '.']","['O', 'O', 'O', 'O', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'O', 'O', 'O', 'O', 'O']","['IN', 'DT', 'JJ', 'NN', ',', 'NNP', 'VBZ', 'JJR', 'NNS', 'IN', 'NNP', 'IN', 'PDT', 'DT', 'NNS', '.']",16
named-entity-recognition,9,139,"BioBERT outperformed the state - of - the - art models on six out of nine datasets , and BioBERT v 1.1 ( PubMed ) outperformed the state - of - the - art models by 0.62 in terms of micro averaged F1 score .","['BioBERT', 'outperformed', 'the', 'state', '-', 'of', '-', 'the', '-', 'art', 'models', 'on', 'six', 'out', 'of', 'nine', 'datasets', ',', 'and', 'BioBERT', 'v', '1.1', '(', 'PubMed', ')', 'outperformed', 'the', 'state', '-', 'of', '-', 'the', '-', 'art', 'models', 'by', '0.62', 'in', 'terms', 'of', 'micro', 'averaged', 'F1', 'score', '.']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['NNP', 'VBD', 'DT', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NNS', 'IN', 'CD', 'IN', 'IN', 'CD', 'NNS', ',', 'CC', 'NNP', 'VBP', 'CD', '(', 'NNP', ')', 'VBD', 'DT', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NNS', 'IN', 'CD', 'IN', 'NNS', 'IN', 'NN', 'VBD', 'NNP', 'NN', '.']",45
named-entity-recognition,9,141,The RE results of each model are shown in .,"['The', 'RE', 'results', 'of', 'each', 'model', 'are', 'shown', 'in', '.']","['O', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'NNP', 'NNS', 'IN', 'DT', 'NN', 'VBP', 'VBN', 'IN', '.']",10
named-entity-recognition,9,143,"On average ( micro ) , BioBERT v1.0 ( PubMed ) obtained a higher F1 score ( 2.80 higher ) than the state - of - the - art models .","['On', 'average', '(', 'micro', ')', ',', 'BioBERT', 'v1.0', '(', 'PubMed', ')', 'obtained', 'a', 'higher', 'F1', 'score', '(', '2.80', 'higher', ')', 'than', 'the', 'state', '-', 'of', '-', 'the', '-', 'art', 'models', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['IN', 'NN', '(', 'NN', ')', ',', 'NNP', 'NNP', '(', 'NNP', ')', 'VBD', 'DT', 'JJR', 'NNP', 'NN', '(', 'CD', 'JJR', ')', 'IN', 'DT', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NNS', '.']",31
named-entity-recognition,9,144,"Also , BioBERT achieved the highest F 1 scores on 2 out of 3 biomedical datasets .","['Also', ',', 'BioBERT', 'achieved', 'the', 'highest', 'F', '1', 'scores', 'on', '2', 'out', 'of', '3', 'biomedical', 'datasets', '.']","['O', 'O', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['RB', ',', 'NNP', 'VBD', 'DT', 'JJS', 'JJ', 'CD', 'NNS', 'IN', 'CD', 'IN', 'IN', 'CD', 'JJ', 'NNS', '.']",17
named-entity-recognition,9,145,The QA results are shown in .,"['The', 'QA', 'results', 'are', 'shown', 'in', '.']","['O', 'B-n', 'O', 'O', 'O', 'O', 'O']","['DT', 'NNP', 'NNS', 'VBP', 'VBN', 'IN', '.']",7
named-entity-recognition,9,148,"All versions of BioBERT significantly outperformed BERT and the state - of - the - art models , and in particular , BioBERT v1.1 ( PubMed ) obtained a strict accuracy of 38.77 , a lenient accuracy of 53.81 and a mean reciprocal rank score of 44.77 , all of which were micro averaged .","['All', 'versions', 'of', 'BioBERT', 'significantly', 'outperformed', 'BERT', 'and', 'the', 'state', '-', 'of', '-', 'the', '-', 'art', 'models', ',', 'and', 'in', 'particular', ',', 'BioBERT', 'v1.1', '(', 'PubMed', ')', 'obtained', 'a', 'strict', 'accuracy', 'of', '38.77', ',', 'a', 'lenient', 'accuracy', 'of', '53.81', 'and', 'a', 'mean', 'reciprocal', 'rank', 'score', 'of', '44.77', ',', 'all', 'of', 'which', 'were', 'micro', 'averaged', '.']","['O', 'O', 'B-p', 'B-n', 'B-p', 'I-p', 'B-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'O', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['DT', 'NNS', 'IN', 'NNP', 'RB', 'VBD', 'NNP', 'CC', 'DT', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NNS', ',', 'CC', 'IN', 'JJ', ',', 'NNP', 'NNP', '(', 'NNP', ')', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'CD', ',', 'DT', 'JJ', 'NN', 'IN', 'CD', 'CC', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'IN', 'CD', ',', 'DT', 'IN', 'WDT', 'VBD', 'NNS', 'VBN', '.']",55
named-entity-recognition,9,149,"On all the biomedical QA datasets , BioBERT achieved new state - of - the - art performance in terms of MRR .","['On', 'all', 'the', 'biomedical', 'QA', 'datasets', ',', 'BioBERT', 'achieved', 'new', 'state', '-', 'of', '-', 'the', '-', 'art', 'performance', 'in', 'terms', 'of', 'MRR', '.']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'B-n', 'O']","['IN', 'PDT', 'DT', 'JJ', 'NNP', 'NNS', ',', 'NNP', 'VBD', 'JJ', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NN', 'IN', 'NNS', 'IN', 'NNP', '.']",23
named-entity-recognition,1,2,Neural Architectures for Named Entity Recognition,"['Neural', 'Architectures', 'for', 'Named', 'Entity', 'Recognition']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n']","['JJ', 'NNP', 'IN', 'NNP', 'NNP', 'NNP']",6
named-entity-recognition,1,7,Our models obtain state - of - the - art performance in NER in four languages without resorting to any language - specific knowledge or resources such as gazetteers .,"['Our', 'models', 'obtain', 'state', '-', 'of', '-', 'the', '-', 'art', 'performance', 'in', 'NER', 'in', 'four', 'languages', 'without', 'resorting', 'to', 'any', 'language', '-', 'specific', 'knowledge', 'or', 'resources', 'such', 'as', 'gazetteers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRP$', 'NNS', 'VB', 'NN', ':', 'IN', ':', 'DT', ':', 'NN', 'NN', 'IN', 'NNP', 'IN', 'CD', 'NNS', 'IN', 'VBG', 'TO', 'DT', 'NN', ':', 'JJ', 'NN', 'CC', 'NNS', 'JJ', 'IN', 'NNS', '.']",30
